id,title,revenue,budget,year_movie,profit
185008,Yeh Jawaani Hai Deewani,"46,000,000","7,700,000",2013,"38,300,000"
212778,Chef,"45,967,935","11,000,000",2014,"34,967,935"
11975,The Rainmaker,"45,916,769","40,000,000",1997,"5,916,769"
4105,Black Rain,"45,892,212","30,000,000",1989,"15,892,212"
11064,Brewster's Millions,"45,833,132","20,000,000",1985,"25,833,132"
308,Broken Flowers,"45,742,101","10,000,000",2005,"35,742,101"
49012,Arthur,"45,735,397","40,000,000",2011,"5,735,397"
5549,RoboCop 2,"45,681,173","35,000,000",1990,"10,681,173"
48289,The Debt,"45,636,368","20,000,000",2010,"25,636,368"
15655,The Tigger Movie,"45,554,533","30,000,000",2000,"15,554,533"
11979,Queen of the Damned,"45,479,110","35,000,000",2002,"10,479,110"
13455,Push,"45,465,299","38,000,000",2009,"7,465,299"
1541,Thelma & Louise,"45,361,000","16,000,000",1991,"29,361,000"
1654,The Dirty Dozen,"45,300,000","5,400,000",2067,"39,900,000"
238603,Earth to Echo,"45,300,000","13,000,000",2014,"32,300,000"
101,Leon: The Professional,"45,284,974","16,000,000",1994,"29,284,974"
23172,The Spy Next Door,"45,236,543","28,000,000",2010,"17,236,543"
351211,Blair Witch,"45,172,994","5,000,000",2016,"40,172,994"
397422,Rough Night,"45,056,771","20,000,000",2017,"25,056,771"
14373,Death Wish 2,"45,000,000","2,000,000",1982,"43,000,000"
1365,Monster's Ball,"44,909,486","4,000,000",2001,"40,909,486"
64807,Grudge Match,"44,907,260","40,000,000",2013,"4,907,260"
2142,Cop Land,"44,862,187","15,000,000",1997,"29,862,187"
60747,Red Dawn,"44,806,783","65,000,000",2012,"-20,193,217"
10072,A Nightmare on Elm Street 3: Dream Warriors,"44,793,222","5,000,000",1987,"39,793,222"
3116,Midnight Cowboy,"44,785,053","3,600,000",2069,"41,185,053"
11967,Young Guns,"44,726,644","13,000,000",1988,"31,726,644"
12163,The Wrestler,"44,703,995","6,000,000",2008,"38,703,995"
9631,The Negotiator,"44,547,681","50,000,000",1998,"-5,452,319"
19405,Recess: School's Out,"44,460,850","10,000,000",2001,"34,460,850"
9272,The Good Son,"44,456,478","17,000,000",1993,"27,456,478"
11968,Into the Blue,"44,434,439","50,000,000",2005,"-5,565,561"
10188,The Sisterhood of the Traveling Pants 2,"44,352,417","27,000,000",2008,"17,352,417"
8409,A Man Apart,"44,350,926","36,000,000",2003,"8,350,926"
85350,Boyhood,"44,349,000","4,000,000",2014,"40,349,000"
9413,Picture Perfect,"44,332,015","19,000,000",1997,"25,332,015"
82505,House at the End of the Street,"44,287,131","6,900,000",2012,"37,387,131"
403119,47 Meters Down,"44,235,023","5,500,000",2017,"38,735,023"
10585,Child's Play,"44,196,684","9,000,000",1988,"35,196,684"
16577,Astro Boy,"44,091,067","65,000,000",2009,"-20,908,933"
10538,Passenger 57,"44,065,653","15,000,000",1992,"29,065,653"
157547,Oculus,"44,030,246","5,000,000",2013,"39,030,246"
694,The Shining,"44,017,374","19,000,000",1980,"25,017,374"
116741,The Internship,"44,000,000","58,000,000",2013,"-14,000,000"
746,The Last Emperor,"43,984,230","23,000,000",1987,"20,984,230"
272878,Max,"43,967,255","20,000,000",2015,"23,967,255"
9562,Timeline,"43,935,763","80,000,000",2003,"-36,064,237"
4108,The Transporter,"43,928,932","21,000,000",2002,"22,928,932"
284293,Still Alice,"43,884,652","5,000,000",2014,"38,884,652"
10673,Wall Street,"43,848,069","15,000,000",1987,"28,848,069"
339397,Café Society,"43,763,247","30,000,000",2016,"13,763,247"
1725,West Side Story,"43,656,822","6,000,000",2061,"37,656,822"
13490,Welcome Home Roscoe Jenkins,"43,650,785","35,000,000",2008,"8,650,785"
11170,We Are Marshall,"43,545,364","65,000,000",2006,"-21,454,636"
272693,The DUFF,"43,528,634","8,500,000",2015,"35,028,634"
33613,The Girl Who Kicked the Hornet's Nest,"43,498,108","4,000,000",2009,"39,498,108"
13335,Harold & Kumar Escape from Guantanamo Bay,"43,493,123","12,000,000",2008,"31,493,123"
2617,The Great Outdoors,"43,455,230","24,000,000",1988,"19,455,230"
7445,Brothers,"43,318,349","26,000,000",2009,"17,318,349"
38117,Beastly,"43,165,571","17,000,000",2011,"26,165,571"
4995,Boogie Nights,"43,101,594","15,000,000",1997,"28,101,594"
6278,Reign of Fire,"43,061,982","60,000,000",2002,"-16,938,018"
204082,Homefront,"43,058,898","22,000,000",2013,"21,058,898"
4985,The Longest Yard,"43,008,075","2,900,000",1974,"40,108,075"
10734,Escape from Alcatraz,"43,000,000","8,000,000",1979,"35,000,000"
53174,Kokowaah,"43,000,000","5,650,000",2011,"37,350,000"
276907,Legend,"42,972,994","25,000,000",2015,"17,972,994"
1948,Crank,"42,931,041","12,000,000",2006,"30,931,041"
134411,Snitch,"42,930,462","35,000,000",2013,"7,930,462"
8976,A Lot Like Love,"42,886,719","30,000,000",2005,"12,886,719"
10782,Basic,"42,792,561","50,000,000",2003,"-7,207,439"
10015,Heartbreak Ridge,"42,724,017","15,000,000",1986,"27,724,017"
10019,Mannequin,"42,721,196","6,000,000",1987,"36,721,196"
31359,Would I Lie to You? 2,"42,700,000","12,560,000",2001,"30,140,000"
299245,The Gallows,"42,664,410","100,000",2015,"42,564,410"
13184,Bangkok Dangerous,"42,487,390","45,000,000",2008,"-2,512,610"
340402,Almost Christmas,"42,487,325","17,000,000",2016,"25,487,325"
333348,Love the Coopers,"42,426,912","17,000,000",2015,"25,426,912"
36819,Time Bandits,"42,365,581","5,000,000",1981,"37,365,581"
26022,My Name Is Khan,"42,345,360","12,000,000",2010,"30,345,360"
22824,The Fourth Kind,"42,333,295","10,000,000",2009,"32,333,295"
6341,Blue Thunder,"42,313,354","22,000,000",1983,"20,313,354"
916,Bullitt,"42,300,873","5,500,000",2068,"36,800,873"
9697,Lady in the Water,"42,285,169","75,000,000",2006,"-32,714,831"
10061,Escape from L.A.,"42,277,365","50,000,000",1996,"-7,722,635"
10358,Zack and Miri Make a Porno,"42,105,111","24,000,000",2008,"18,105,111"
257,Oliver Twist,"42,093,706","50,000,000",2005,"-7,906,294"
266285,The Salvation,"42,070,000","10,500,000",2014,"31,570,000"
9726,A Good Year,"42,064,105","35,000,000",2006,"7,064,105"
38073,Going the Distance,"42,045,846","32,000,000",2010,"10,045,846"
15691,Doctor Who,"42,000,000","5,000,000",1996,"37,000,000"
12162,The Hurt Locker,"42,000,000","15,000,000",2008,"27,000,000"
2897,Around the World in Eighty Days,"42,000,000","6,000,000",2056,"36,000,000"
1499,Teenage Mutant Ninja Turtles III,"42,000,000","21,000,000",1993,"21,000,000"
9366,Donnie Brasco,"41,954,997","35,000,000",1997,"6,954,997"
177,The Fisher King,"41,895,491","24,000,000",1991,"17,895,491"
82687,The Guilt Trip,"41,863,726","40,000,000",2012,"1,863,726"
11843,The Return of the Pink Panther,"41,833,347","5,000,000",1975,"36,833,347"
12177,The Love Guru,"41,819,064","62,000,000",2008,"-20,180,936"
440,Aliens vs Predator: Requiem,"41,797,066","40,000,000",2007,"1,797,066"
12208,Casino Royale,"41,744,718","12,000,000",2067,"29,744,718"
3432,Mr. Brooks,"41,637,263","20,000,000",2007,"21,637,263"
8456,Never Back Down,"41,627,431","20,000,000",2008,"21,627,431"
8195,Ronin,"41,610,884","55,000,000",1998,"-13,389,116"
12277,Undercover Brother,"41,604,473","25,000,000",2002,"16,604,473"
590,The Hours,"41,597,830","25,000,000",2002,"16,597,830"
21208,Orphan,"41,596,251","20,000,000",2009,"21,596,251"
9400,Set It Off,"41,590,886","9,000,000",1996,"32,590,886"
11823,Wimbledon,"41,512,007","31,000,000",2004,"10,512,007"
928,Gremlins 2: The New Batch,"41,482,207","50,000,000",1990,"-8,517,793"
9766,Gridiron Gang,"41,480,851","30,000,000",2006,"11,480,851"
46332,Of Gods and Men,"41,424,067","4,000,000",2010,"37,424,067"
180863,T2 Trainspotting,"41,412,709","18,000,000",2017,"23,412,709"
1088,Whale Rider,"41,400,000","8,000,000",2003,"33,400,000"
328589,The Lady in the Van,"41,387,687","6,000,000",2015,"35,387,687"
10013,Peggy Sue Got Married,"41,382,841","18,000,000",1986,"23,382,841"
275601,Ricki and the Flash,"41,325,328","18,000,000",2015,"23,325,328"
10599,Pinocchio,"41,323,171","40,000,000",2002,"1,323,171"
4942,Leatherheads,"41,299,492","58,000,000",2008,"-16,700,508"
239678,This Is Where I Leave You,"41,296,320","19,800,000",2014,"21,496,320"
9895,Man of the Year,"41,237,648","20,000,000",2006,"21,237,648"
9403,Private Parts,"41,230,799","28,000,000",1997,"13,230,799"
10229,A Walk to Remember,"41,227,069","11,000,000",2002,"30,227,069"
9614,Happy Gilmore,"41,205,099","12,000,000",1996,"29,205,099"
1646,Freedom Writers,"41,170,784","21,000,000",2007,"20,170,784"
1051,The French Connection,"41,158,757","1,800,000",1971,"39,358,757"
10323,Clash of the Titans,"41,092,328","15,000,000",1981,"26,092,328"
49049,Dredd,"41,037,742","50,000,000",2012,"-8,962,258"
9293,John Tucker Must Die,"41,009,669","18,000,000",2006,"23,009,669"
337876,Gabbar Is Back,"41,000,000","11,000,000",2015,"30,000,000"
11133,Poltergeist II: The Other Side,"40,996,665","19,000,000",1986,"21,996,665"
5683,Pee-wee's Big Adventure,"40,940,662","6,000,000",1985,"34,940,662"
86868,La Vérité si je Mens ! 3,"40,924,982","25,496,629",2012,"15,428,353"
37094,Falling Down,"40,903,593","25,000,000",1993,"15,903,593"
13812,Quarantine,"40,855,419","12,000,000",2008,"28,855,419"
11377,House on Haunted Hill,"40,846,082","19,000,000",1999,"21,846,082"
18501,Gamer,"40,828,540","50,000,000",2009,"-9,171,460"
19429,Absence of Malice,"40,716,963","12,000,000",1981,"28,716,963"
31608,Three Fugitives,"40,590,000","15,000,000",1989,"25,590,000"
11639,The Dark Crystal,"40,577,001","15,000,000",1982,"25,577,001"
62206,30 Minutes or Less,"40,547,440","28,000,000",2011,"12,547,440"
49950,The Roommate,"40,492,759","16,000,000",2011,"24,492,759"
1648,Bill & Ted's Excellent Adventure,"40,485,039","10,000,000",1989,"30,485,039"
10431,War,"40,452,643","25,000,000",2007,"15,452,643"
310131,The Witch,"40,423,945","3,500,000",2016,"36,923,945"
4437,2010,"40,400,657","28,000,000",1984,"12,400,657"
18254,Reds,"40,382,659","32,000,000",1981,"8,382,659"
72387,Safe,"40,346,186","30,000,000",2012,"10,346,186"
9276,The Faculty,"40,283,321","15,000,000",1998,"25,283,321"
258480,Carol,"40,272,135","11,800,000",2015,"28,472,135"
140,Bad Education,"40,266,982","5,000,000",2004,"35,266,982"
11622,Blast from the Past,"40,263,020","35,000,000",1999,"5,263,020"
20857,Hardball,"40,222,729","32,000,000",2001,"8,222,729"
9801,Bridget Jones: The Edge of Reason,"40,203,020","50,000,000",2004,"-9,796,980"
417830,Diary of a Wimpy Kid: The Long Haul,"40,120,144","22,000,000",2017,"18,120,144"
23706,All About Steve,"40,105,542","15,000,000",2009,"25,105,542"
256274,"As Above, So Below","40,100,000","5,000,000",2014,"35,100,000"
5143,Hannah and Her Sisters,"40,084,041","6,400,000",1986,"33,684,041"
329440,The Forest,"40,055,439","10,000,000",2016,"30,055,439"
16,Dancer in the Dark,"40,031,879","12,800,000",2000,"27,231,879"
3600,I Still Know What You Did Last Summer,"40,002,112","65,000,000",1998,"-24,997,888"
5722,Beyond the Valley of the Dolls,"40,000,000","2,090,000",1970,"37,910,000"
11977,Caddyshack,"39,846,344","6,000,000",1980,"33,846,344"
77,Memento,"39,723,096","9,000,000",2000,"30,723,096"
184,Jackie Brown,"39,673,162","12,000,000",1997,"27,673,162"
14362,Out for Justice,"39,673,161","14,000,000",1991,"25,673,161"
10439,Hocus Pocus,"39,514,713","28,000,000",1993,"11,514,713"
25196,Crazy Heart,"39,462,438","7,000,000",2009,"32,462,438"
4958,The Legend of Bagger Vance,"39,459,427","80,000,000",2000,"-40,540,573"
9290,Crocodile Dundee in Los Angeles,"39,438,674","21,150,000",2001,"18,288,674"
24150,Halloween II,"39,421,467","15,000,000",2009,"24,421,467"
189,Sin City: A Dame to Kill For,"39,407,616","65,000,000",2014,"-25,592,384"
687,Dead Man Walking,"39,363,635","11,000,000",1995,"28,363,635"
35169,Furry Vengeance,"39,340,177","35,000,000",2010,"4,340,177"
918,Blind Date,"39,321,715","18,000,000",1987,"21,321,715"
12819,Alpha and Omega,"39,300,000","20,000,000",2010,"19,300,000"
10152,Dumb and Dumberer: When Harry Met Lloyd,"39,267,515","19,000,000",2003,"20,267,515"
40807,50/50,"39,187,783","8,000,000",2011,"31,187,783"
284536,The Gambler,"39,171,130","25,000,000",2014,"14,171,130"
1975,The Grudge 2,"39,143,839","20,000,000",2006,"19,143,839"
13945,The Sword and the Sorcerer,"39,103,425","4,000,000",1982,"35,103,425"
22414,Postcards from the Edge,"39,071,603","22,000,000",1990,"17,071,603"
9779,The Sisterhood of the Traveling Pants,"39,053,061","25,000,000",2005,"14,053,061"
26428,Agora,"39,041,505","70,000,000",2009,"-30,958,495"
8285,The Spirit,"39,031,337","60,000,000",2008,"-20,968,663"
50321,Mars Needs Moms,"38,992,758","150,000,000",2011,"-111,007,242"
11615,The Life of David Gale,"38,955,598","50,000,000",2003,"-11,044,402"
16320,Serenity,"38,869,464","39,000,000",2005,"-130,536"
2269,Day Watch,"38,862,717","4,200,000",2006,"34,662,717"
15028,Clockstoppers,"38,793,283","26,000,000",2002,"12,793,283"
15028,Clockstoppers,"38,793,283","26,000,000",2002,"12,793,283"
9708,The Wicker Man,"38,755,073","40,000,000",2006,"-1,244,927"
10776,Little Shop of Horrors,"38,748,395","25,000,000",1986,"13,748,395"
242582,Nightcrawler,"38,697,217","8,500,000",2014,"30,197,217"
3093,Basic Instinct 2,"38,629,478","70,000,000",2006,"-31,370,522"
9994,The Great Mouse Detective,"38,625,550","14,000,000",1986,"24,625,550"
1977,The Grudge 3,"38,610,009","5,000,000",2009,"33,610,009"
12212,Urban Legends: Final Cut,"38,574,362","14,000,000",2000,"24,574,362"
1913,The Sea Inside,"38,535,221","12,806,000",2004,"25,729,221"
9788,Accepted,"38,505,009","23,000,000",2006,"15,505,009"
69668,Dream House,"38,502,340","50,000,000",2011,"-11,497,660"
12309,Bachelor Party,"38,435,947","6,000,000",1984,"32,435,947"
9013,Midnight Run,"38,413,606","30,000,000",1988,"8,413,606"
17379,Last Holiday,"38,399,961","45,000,000",2006,"-6,600,039"
1880,Red Dawn,"38,376,497","4,200,000",1984,"34,176,497"
9794,Employee of the Month,"38,368,909","12,000,000",2006,"26,368,909"
16969,City Heat,"38,348,988","25,000,000",1984,"13,348,988"
198185,Million Dollar Arm,"38,307,627","25,000,000",2014,"13,307,627"
11452,National Lampoon’s Van Wilder,"38,275,483","5,000,000",2002,"33,275,483"
703,Annie Hall,"38,251,425","4,000,000",1977,"34,251,425"
19827,The In-Laws,"38,200,000","9,000,000",1979,"29,200,000"
18937,Quest for Camelot,"38,172,500","40,000,000",1998,"-1,827,500"
10025,Just My Luck,"38,159,905","28,000,000",2006,"10,159,905"
13506,Admiral,"38,135,878","2,000,000",2008,"36,135,878"
865,The Running Man,"38,122,105","27,000,000",1987,"11,122,105"
26142,The Doctor,"38,120,905","12,000,000",1991,"26,120,905"
957,Spaceballs,"38,119,483","22,700,000",1987,"15,419,483"
12837,The Secret Life of Bees,"38,105,395","11,000,000",2008,"27,105,395"
5393,Happily N'Ever After,"38,085,778","47,000,000",2006,"-8,914,222"
9899,The Producers,"38,058,335","45,000,000",2005,"-6,941,665"
205,Hotel Rwanda,"38,000,000","17,500,000",2004,"20,500,000"
10658,Howard the Duck,"37,962,774","37,000,000",1986,"962,774"
64689,Killing Them Softly,"37,930,465","15,000,000",2012,"22,930,465"
17264,The Black Stallion,"37,799,643","2,700,000",1979,"35,099,643"
57119,Jumping the Broom,"37,710,610","6,600,000",2011,"31,110,610"
8079,Om Shanti Om,"37,707,444","9,100,000",2007,"28,607,444"
33644,How Stella Got Her Groove Back,"37,672,350","20,000,000",1998,"17,672,350"
11442,Halloween: Resurrection,"37,664,855","13,000,000",2002,"24,664,855"
5769,Tom Jones,"37,600,000","1,000,000",2063,"36,600,000"
9954,The Covenant,"37,597,471","20,000,000",2006,"17,597,471"
338766,Hell or High Water,"37,589,296","12,000,000",2016,"25,589,296"
400928,Gifted,"37,461,045","7,000,000",2017,"30,461,045"
17917,Oliver!,"37,402,877","10,000,000",2068,"27,402,877"
9904,The Wild,"37,384,046","80,000,000",2006,"-42,615,954"
11086,The Majestic,"37,317,558","72,000,000",2001,"-34,682,442"
2977,Becoming Jane,"37,311,672","16,500,000",2007,"20,811,672"
925,Do the Right Thing,"37,295,445","6,500,000",1989,"30,795,445"
302401,Snowden,"37,279,439","40,000,000",2016,"-2,720,561"
13937,Raising Cain,"37,170,057","12,000,000",1992,"25,170,057"
11252,Psycho,"37,141,130","60,000,000",1998,"-22,858,870"
14926,Uptown Girls,"37,095,657","20,000,000",2003,"17,095,657"
4967,Keeping the Faith,"37,036,004","30,000,000",2000,"7,036,004"
6280,Junior,"37,000,000","60,000,000",1994,"-23,000,000"
46261,Don't Be Afraid of the Dark,"36,993,168","25,000,000",2010,"11,993,168"
2020,The Bachelor,"36,911,617","51,000,000",1999,"-14,088,383"
112205,The Family,"36,894,225","30,000,000",2013,"6,894,225"
54054,One for the Money,"36,893,721","40,000,000",2012,"-3,106,279"
264660,Ex Machina,"36,869,414","15,000,000",2015,"21,869,414"
9849,My Favorite Martian,"36,850,101","65,000,000",1999,"-28,149,899"
17352,South Pacific,"36,800,000","6,000,000",2058,"30,800,000"
8011,Highlander: The Final Dimension,"36,800,000","26,000,000",1994,"10,800,000"
10862,Bounce,"36,779,296","35,000,000",2000,"1,779,296"
567,Rear Window,"36,764,313","1,000,000",2054,"35,764,313"
7450,Titan A.E.,"36,754,634","75,000,000",2000,"-38,245,366"
7305,Alive,"36,733,909","32,000,000",1993,"4,733,909"
9728,Friday the 13th Part III,"36,690,067","4,000,000",1982,"32,690,067"
10866,Joy Ride,"36,642,838","23,000,000",2001,"13,642,838"
13596,My Best Friend's Girl,"36,620,508","20,000,000",2008,"16,620,508"
2621,Return to Me,"36,609,995","24,000,000",2000,"12,609,995"
11045,Taxi,"36,609,966","25,000,000",2004,"11,609,966"
295964,Burnt,"36,606,743","20,000,000",2015,"16,606,743"
11974,The 'Burbs,"36,602,000","18,000,000",1989,"18,602,000"
6075,Carlito's Way,"36,516,012","30,000,000",1993,"6,516,012"
22345,Baby Geniuses,"36,450,736","12,000,000",1999,"24,450,736"
79316,Devil's Due,"36,433,975","7,000,000",2014,"29,433,975"
11419,Vegas Vacation,"36,400,360","25,000,000",1997,"11,400,360"
14177,Beauty Shop,"36,351,350","25,000,000",2005,"11,351,350"
18947,The Boat That Rocked,"36,348,784","50,000,000",2009,"-13,651,216"
9355,Mad Max Beyond Thunderdome,"36,230,219","12,305,523",1985,"23,924,696"
59861,Larry Crowne,"36,160,375","30,000,000",2011,"6,160,375"
1643,Last Tango in Paris,"36,144,000","1,250,000",1972,"34,894,000"
25643,Love Happens,"36,133,014","18,000,000",2009,"18,133,014"
9541,Jersey Girl,"36,098,382","35,000,000",2004,"1,098,382"
10385,Hanging Up,"36,037,909","40,000,000",2000,"-3,962,091"
27191,The Greatest Show on Earth,"36,000,000","4,000,000",2052,"32,000,000"
29912,The Robe,"36,000,000","4,100,000",2053,"31,900,000"
37472,Ip Man 2,"36,000,000","12,902,809",2010,"23,097,191"
44695,The Born Losers,"36,000,000","360,000",2067,"35,640,000"
232572,A Walk in the Woods,"35,991,087","8,000,000",2015,"27,991,087"
984,Dirty Harry,"35,976,000","4,000,000",1971,"31,976,000"
115782,Jobs,"35,931,410","12,000,000",2013,"23,931,410"
239571,The Best of Me,"35,926,213","26,000,000",2014,"9,926,213"
10627,Taps,"35,856,053","14,000,000",1981,"21,856,053"
9570,The Black Hole,"35,841,901","20,000,000",1979,"15,841,901"
11186,Child's Play 2,"35,763,605","13,000,000",1990,"22,763,605"
11091,Riding in Cars with Boys,"35,743,308","48,000,000",2001,"-12,256,692"
8005,Robin Hood: Men in Tights,"35,739,755","20,000,000",1993,"15,739,755"
44115,127 Hours,"35,692,920","18,000,000",2010,"17,692,920"
1691,Hostel: Part II,"35,619,521","10,200,000",2007,"25,419,521"
1430,Bowling for Columbine,"35,564,473","4,000,000",2002,"31,564,473"
10083,No Way Out,"35,509,515","15,000,000",1987,"20,509,515"
97367,The Place Beyond the Pines,"35,485,608","15,000,000",2013,"20,485,608"
60599,Arbitrage,"35,485,056","12,000,000",2012,"23,485,056"
11517,Money Train,"35,431,113","60,000,000",1995,"-24,568,887"
11323,The Informant!,"35,424,826","22,000,000",2009,"13,424,826"
4587,Mermaids,"35,419,397","31,000,000",1990,"4,419,397"
2057,Original Sin,"35,402,320","42,000,000",2001,"-6,597,680"
264644,Room,"35,401,758","6,000,000",2015,"29,401,758"
55465,A Very Harold & Kumar Christmas,"35,387,212","19,000,000",2011,"16,387,212"
23479,The Bad News Bears,"35,323,292","35,000,000",1976,"323,292"
10294,Vacancy,"35,300,645","19,000,000",2007,"16,300,645"
8978,Assault on Precinct 13,"35,294,470","30,000,000",2005,"5,294,470"
62214,Frankenweenie,"35,287,788","39,000,000",2012,"-3,712,212"
8665,K-19: The Widowmaker,"35,168,966","100,000,000",2002,"-64,831,034"
14628,Fletch Lives,"35,150,960","8,045,760",1989,"27,105,200"
17711,The Adventures of Rocky & Bullwinkle,"35,134,820","76,000,000",2000,"-40,865,180"
19265,Whatever Works,"35,097,815","15,000,000",2009,"20,097,815"
13967,Miss Potter,"35,078,241","30,000,000",2006,"5,078,241"
75900,My Week with Marilyn,"35,057,696","6,400,000",2011,"28,657,696"
11478,The Skulls,"35,007,180","15,000,000",2000,"20,007,180"
18498,Ghoulies,"35,000,000","1,000,000",1984,"34,000,000"
1712,Giant,"35,000,000","5,400,000",2056,"29,600,000"
85038,Welcome to the North,"35,000,000","6,000,000",2012,"29,000,000"
11327,Midnight Express,"35,000,000","2,300,000",1978,"32,700,000"
9604,Red Heat,"34,994,648","29,000,000",1988,"5,994,648"
11527,Excalibur,"34,967,437","11,000,000",1981,"23,967,437"
57431,The Sitter,"34,942,188","25,000,000",2011,"9,942,188"
11284,Freddy's Dead: The Final Nightmare,"34,872,033","11,000,000",1991,"23,872,033"
290751,Secret in Their Eyes,"34,854,990","19,500,000",2015,"15,354,990"
421,The Life Aquatic with Steve Zissou,"34,808,403","50,000,000",2004,"-15,191,597"
12227,White Fang,"34,793,160","14,000,000",1991,"20,793,160"
14044,Assembly,"34,786,960","16,000,000",2007,"18,786,960"
12763,Take the Lead,"34,742,066","30,000,000",2006,"4,742,066"
10576,Psycho II,"34,725,000","5,000,000",1983,"29,725,000"
39781,The Kids Are All Right,"34,705,850","3,500,000",2010,"31,205,850"
625,The Killing Fields,"34,700,291","14,400,000",1984,"20,300,291"
859,Dangerous Liaisons,"34,670,720","14,000,000",1988,"20,670,720"
4771,Gone Baby Gone,"34,619,699","19,000,000",2007,"15,619,699"
1632,Mississippi Burning,"34,604,000","15,000,000",1988,"19,604,000"
208763,Forbidden Kingdom,"34,592,118","26,000,000",2014,"8,592,118"
16162,The Best Man,"34,573,780","9,000,000",1999,"25,573,780"
11973,Thirteen Days,"34,566,746","80,000,000",2000,"-45,433,254"
81025,Salmon Fishing in the Yemen,"34,564,651","5,000,000",2011,"29,564,651"
14689,Hawaii,"34,562,222","15,000,000",2066,"19,562,222"
15092,Crank: High Voltage,"34,560,577","20,000,000",2009,"14,560,577"
8321,In Bruges,"34,533,783","15,000,000",2008,"19,533,783"
72213,Courageous,"34,522,221","1,000,000",2011,"33,522,221"
9459,Woodstock,"34,505,110","600,000",1970,"33,905,110"
321697,Steve Jobs,"34,441,873","30,000,000",2015,"4,441,873"
10537,The Doors,"34,416,893","38,000,000",1991,"-3,583,107"
20616,Swimfan,"34,411,240","8,500,000",2002,"25,911,240"
1359,American Psycho,"34,266,564","7,000,000",2000,"27,266,564"
13341,Bad News Bears,"34,252,847","30,000,000",2005,"4,252,847"
11326,Tommy,"34,251,525","5,000,000",1975,"29,251,525"
10632,The Hunted,"34,234,008","55,000,000",2003,"-20,765,992"
228066,Victor Frankenstein,"34,227,298","40,000,000",2015,"-5,772,702"
35552,The Extraordinary Adventures of Adèle Blanc-Sec,"34,100,000","25,000,000",2010,"9,100,000"
226857,Endless Love,"34,077,920","20,000,000",2014,"14,077,920"
8408,Day of the Dead,"34,000,000","3,500,000",1985,"30,500,000"
25376,The Secret in Their Eyes,"33,965,843","2,000,000",2009,"31,965,843"
11015,The Relic,"33,956,608","60,000,000",1997,"-26,043,392"
10409,Strictly Ballroom,"33,946,224","3,000,000",1992,"30,946,224"
9655,She's the Man,"33,889,159","20,000,000",2006,"13,889,159"
12268,The Pink Panther Strikes Again,"33,833,201","6,000,000",1976,"27,833,201"
1792,Stuck on You,"33,828,318","55,000,000",2003,"-21,171,682"
7340,Carrie,"33,800,000","1,800,000",1976,"32,000,000"
2294,Jay and Silent Bob Strike Back,"33,788,161","22,000,000",2001,"11,788,161"
10564,Where the Heart Is,"33,771,174","15,000,000",2000,"18,771,174"
19698,Porky's II: The Next Day,"33,759,266","6,500,000",1983,"27,259,266"
630,The Wizard of Oz,"33,754,967","2,777,000",2039,"30,977,967"
396,Who's Afraid of Virginia Woolf?,"33,736,689","7,500,000",2066,"26,236,689"
227,The Outsiders,"33,697,647","10,000,000",1983,"23,697,647"
55292,Shaolin,"33,662,874","29,000,000",2011,"4,662,874"
1391,Y Tu Mamá También,"33,616,692","5,000,000",2001,"28,616,692"
44040,Devil,"33,583,175","10,000,000",2010,"23,583,175"
14968,Welcome to Dongmakgol,"33,579,813",8,2005,"33,579,805"
8427,I Spy,"33,561,137","70,000,000",2002,"-36,438,863"
10426,Friday After Next,"33,526,835","20,000,000",2002,"13,526,835"
8870,Red Planet,"33,463,969","80,000,000",2000,"-46,536,031"
10830,Matilda,"33,459,416","36,000,000",1996,"-2,540,584"
14438,Fireproof,"33,456,317","500,000",2008,"32,956,317"
84892,The Perks of Being a Wallflower,"33,400,000","13,000,000",2012,"20,400,000"
126509,2016: Obama's America,"33,400,000","2,500,000",2012,"30,900,000"
871,Planet of the Apes,"33,395,426","5,800,000",2068,"27,595,426"
805,Rosemary's Baby,"33,395,426","3,200,000",2068,"30,195,426"
70435,Haywire,"33,372,606","23,000,000",2011,"10,372,606"
22825,The Box,"33,333,531","30,000,000",2009,"3,333,531"
14030,"Hello, Dolly!","33,208,099","24,000,000",2069,"9,208,099"
78,Blade Runner,"33,139,618","28,000,000",1982,"5,139,618"
4912,Confessions of a Dangerous Mind,"33,013,805","30,000,000",2002,"3,013,805"
4912,Confessions of a Dangerous Mind,"33,013,805","30,000,000",2002,"3,013,805"
10577,Dracula 2000,"33,000,337","28,000,000",2000,"5,000,337"
7942,"Run, Fatboy, Run","33,000,000","10,000,000",2007,"23,000,000"
97,Tron,"33,000,000","17,000,000",1982,"16,000,000"
9730,Friday the 13th: The Final Chapter,"32,980,880","2,600,000",1984,"30,380,880"
12182,Nick and Norah's Infinite Playlist,"32,973,937","9,000,000",2008,"23,973,937"
86829,Inside Llewyn Davis,"32,935,319","11,000,000",2013,"21,935,319"
19931,The Joy Luck Club,"32,861,136","11,000,000",1993,"21,861,136"
2757,Adaptation.,"32,801,173","19,000,000",2002,"13,801,173"
101267,Katy Perry: Part of Me,"32,726,956","12,000,000",2012,"20,726,956"
18405,The Last House on the Left,"32,721,635","15,000,000",2009,"17,721,635"
17880,Because of Winn-Dixie,"32,645,546","14,000,000",2005,"18,645,546"
254904,The November Man,"32,556,119","15,000,000",2014,"17,556,119"
324542,Sleepless,"32,540,674","30,000,000",2017,"2,540,674"
